player_id,season,name,firstname,lastname,nationality,photo,team,position,age,appearances,minutes,goals,assists,market_value_eur
2999,2024,J. Bednarek,Jan Kacper,Bednarek,Poland,https://media.api-sports.io/football/players/2999.png,Southampton,Defender,28,30,2535,2,0,15200000.0
3080,2024,M. Munetsi,Marshall Nyasha,Munetsi,Zimbabwe,https://media.api-sports.io/football/players/3080.png,Wolves,Midfielder,28,14,1079,2,1,27300000.0
3339,2024,C. Doucouré,Cheick Oumar,Doucouré,Mali,https://media.api-sports.io/football/players/3339.png,Crystal Palace,Midfielder,24,17,462,0,0,8600000.0
3428,2024,J. Ayew,Jordan Pierre,Ayew,Ghana,https://media.api-sports.io/football/players/3428.png,Crystal Palace / Leicester,Attacker,32,31,1662,5,0,18000000.0
6009,2024,J. Álvarez,Julián,Álvarez,Argentina,https://media.api-sports.io/football/players/6009.png,Manchester City,Attacker,24,0,0,0,0,11800000.0
6056,2024,N. Domínguez,Nicolás Martín,Domínguez,Argentina,https://media.api-sports.io/football/players/6056.png,Nottingham Forest,Midfielder,26,37,1970,0,1,26800000.0
6610,2024,M. Senesi,Marcos Nicolás,Senesi Barón,Argentina,https://media.api-sports.io/football/players/6610.png,Bournemouth,Defender,27,21,1118,0,0,13900000.0
6716,2024,A. Mac Allister,Alexis,Mac Allister,Argentina,https://media.api-sports.io/football/players/6716.png,Liverpool,Midfielder,25,35,2607,5,5,32900000.0
7029,2024,J. Gauci,Joe Anthony,Gauci,Australia,https://media.api-sports.io/football/players/7029.png,Aston Villa,Goalkeeper,24,0,0,0,0,2500000.0
7600,2024,Igor,Igor Júlio,dos Santos de Paulo,Brazil,https://media.api-sports.io/football/players/7600.png,Brighton,Defender,26,23,967,0,0,9400000.0
7722,2024,S. Kalajdzic,Saša,Kalajdžić,Austria,https://media.api-sports.io/football/players/7722.png,Wolves,Attacker,27,0,0,0,0,2800000.0
8500,2024,W. Endo,Wataru,Endo,Japan,https://media.api-sports.io/football/players/8500.png,Liverpool,Midfielder,31,20,257,0,0,5100000.0
8598,2024,T. Awoniyi,Taiwo Micheal,Awoniyi,Nigeria,https://media.api-sports.io/football/players/8598.png,Nottingham Forest,Attacker,26,33,477,1,0,5000000.0
8694,2024,W. Faes,Wout Felix Lina,Faes,Belgium,https://media.api-sports.io/football/players/8694.png,Leicester,Defender,26,34,2811,1,0,8600000.0
8794,2024,G. Hirst,George David Eric,Hirst,England,https://media.api-sports.io/football/players/8794.png,Ipswich,Attacker,25,26,649,3,1,15500000.0
9971,2024,Antony,Antony Matheus,dos Santos,Brazil,https://media.api-sports.io/football/players/9971.png,Manchester United,Attacker,24,8,133,0,0,13600000.0
10135,2024,Bruno Guimarães,Bruno,Guimarães Rodriguez Moura,Brazil,https://media.api-sports.io/football/players/10135.png,Newcastle,Midfielder,26,38,3282,5,6,24900000.0
10329,2024,João Pedro,João Pedro,Junqueira de Jesus,Brazil,https://media.api-sports.io/football/players/10329.png,Chelsea,Attacker,22,27,1953,10,6,21500000.0
10373,2024,Carlos Miguel,Carlos Miguel,dos Santos Pereira,Brazil,https://media.api-sports.io/football/players/10373.png,Nottingham Forest,Goalkeeper,25,0,0,0,0,5500000.0
13109,2024,S. Aluko,Omatsone Folarin,Aluko,Nigeria,https://media.api-sports.io/football/players/13109.png,Ipswich,Attacker,35,0,0,0,0,2300000.0
13736,2024,D. Muñoz,Daniel,Muñoz Mejía,Colombia,https://media.api-sports.io/football/players/13736.png,Crystal Palace,Defender,28,37,3233,4,5,44300000.0
14206,2024,B. Aguilera,Brandon,Aguilera Zamora,Costa Rica,https://media.api-sports.io/football/players/14206.png,Nottingham Forest,Midfielder,21,0,0,0,0,4200000.0
15745,2024,M. Roerslev,Mads,Roerslev Rasmussen,Denmark,https://media.api-sports.io/football/players/15745.png,Brentford,Defender,25,19,1096,0,2,12400000.0
15797,2024,J. Cajuste,Jens-Lys Michel,Cajuste,Sweden,https://media.api-sports.io/football/players/15797.png,Ipswich,Midfielder,24,30,1978,1,1,44100000.0
15799,2024,F. Onyeka,Ogochukwu Frank,Onyeka,Nigeria,https://media.api-sports.io/football/players/15799.png,Brentford,Midfielder,26,2,23,0,0,6800000.0
15812,2024,P. Onuachu,Ebere Paul,Onuachu,Nigeria,https://media.api-sports.io/football/players/15812.png,Southampton,Attacker,30,25,1067,4,1,10000000.0
15870,2024,M. Hermansen,Mads,Hermansen,Denmark,https://media.api-sports.io/football/players/15870.png,Leicester,Goalkeeper,24,27,2386,0,0,8800000.0
15884,2024,J. Lindstrøm,Jesper Grænge,Lindstrøm,Denmark,https://media.api-sports.io/football/players/15884.png,Everton,Midfielder,24,25,1241,0,1,11800000.0
15908,2024,M. Damsgaard,Mikkel,Krogh Damsgaard,Denmark,https://media.api-sports.io/football/players/15908.png,Brentford,Midfielder,24,38,2930,2,10,24100000.0
15911,2024,M. Kudus,Mohammed,Kudus,Ghana,https://media.api-sports.io/football/players/15911.png,West Ham,Midfielder,23,32,2604,5,3,19100000.0
17365,2024,H. Toffolo,Harry Stefano,Toffolo,England,https://media.api-sports.io/football/players/17365.png,Nottingham Forest,Defender,28,24,135,0,0,5000000.0
17579,2024,S. Szmodics,Samuel Joseph,Szmodics,Republic of Ireland,https://media.api-sports.io/football/players/17579.png,Ipswich,Attacker,28,22,1001,4,0,12200000.0
17597,2024,D. O&apos;Shea,Dara Joseph,O'Shea,Republic of Ireland,https://media.api-sports.io/football/players/17597.png,Ipswich,Defender,25,36,3123,0,2,21300000.0
17661,2024,J. Branthwaite,Jarrad Paul,Branthwaite,England,https://media.api-sports.io/football/players/17661.png,Everton,Defender,22,30,2510,0,1,17200000.0
17714,2024,L. Woolfenden,Luke Matthew,Woolfenden,England,https://media.api-sports.io/football/players/17714.png,Ipswich,Defender,25,15,1185,0,0,9400000.0
17736,2024,D. Iversen,Daniel,Lønne Iversen,Denmark,https://media.api-sports.io/football/players/17736.png,Leicester,Goalkeeper,27,0,0,0,0,3900000.0
17739,2024,G. Edmundson,Samuel George Alan,Edmundson,England,https://media.api-sports.io/football/players/17739.png,Ipswich,Defender,26,1,1,0,0,5900000.0
18146,2024,D. Ward,Daniel,Ward,Wales,https://media.api-sports.io/football/players/18146.png,Leicester,Goalkeeper,31,2,134,0,0,1900000.0
18397,2024,J. Taylor,Jack Henry Philip,Taylor,Republic of Ireland,https://media.api-sports.io/football/players/18397.png,Ipswich,Midfielder,26,33,846,1,0,6900000.0
18592,2024,I. Ndiaye,Iliman Cheikh,Baroy Ndiaye,Senegal,https://media.api-sports.io/football/players/18592.png,Everton,Attacker,24,33,2441,9,0,57600000.0
18737,2024,J. Ruddy,John Thomas Gordon,Ruddy,England,https://media.api-sports.io/football/players/18737.png,Newcastle,Goalkeeper,37,0,0,0,0,500000.0
18739,2024,W. Boly,Willy-Arnaud,Zobo Boly,Côte d'Ivoire,https://media.api-sports.io/football/players/18739.png,Nottingham Forest,Defender,33,6,146,0,0,2200000.0
18741,2024,C. Coady,Conor David,Coady,England,https://media.api-sports.io/football/players/18741.png,Leicester,Defender,31,22,1714,1,0,10100000.0
18742,2024,M. Doherty,Matthew James,Doherty,Republic of Ireland,https://media.api-sports.io/football/players/18742.png,Wolves,Defender,32,30,2113,2,1,10700000.0
18744,2024,M. Kilman,Maximilian William,Kilman,England,https://media.api-sports.io/football/players/18744.png,West Ham,Defender,27,38,3349,0,1,11300000.0
18746,2024,M. Gibbs-White,Morgan Anthony,Gibbs-White,England,https://media.api-sports.io/football/players/18746.png,Nottingham Forest,Midfielder,24,34,2822,7,8,48800000.0
18753,2024,Adama Traoré,Adama,Traoré Diarra,Spain,https://media.api-sports.io/football/players/18753.png,Fulham,Attacker,28,37,1794,2,7,22800000.0
18755,2024,João Virgínia,João Manuel,Neves Virgínia,Portugal,https://media.api-sports.io/football/players/18755.png,Everton,Goalkeeper,24,0,0,0,0,3500000.0
18758,2024,S. Coleman,Séamus,Coleman,Republic of Ireland,https://media.api-sports.io/football/players/18758.png,Everton,Defender,35,5,215,0,0,2500000.0
18765,2024,André Gomes,André Filipe,Tavares Gomes,Portugal,https://media.api-sports.io/football/players/18765.png,Everton,Midfielder,31,0,0,0,0,2600000.0
18766,2024,D. Calvert-Lewin,Dominic Nathaniel,Calvert-Lewin,England,https://media.api-sports.io/football/players/18766.png,Everton,Attacker,27,26,1629,3,1,22400000.0
18771,2024,Ricardo Pereira,Ricardo Domingos,Barbosa Pereira,Portugal,https://media.api-sports.io/football/players/18771.png,Leicester,Defender,30,10,392,0,0,5000000.0
18772,2024,J. Evans,Jonathan Grant,Evans,Northern Ireland,https://media.api-sports.io/football/players/18772.png,Manchester United,Defender,36,7,314,0,0,1500000.0
18777,2024,M. Albrighton,Marc Kevin,Albrighton,England,https://media.api-sports.io/football/players/18777.png,Leicester,Midfielder,34,0,0,0,0,2700000.0
18778,2024,H. Barnes,Harvey Lewis,Barnes,England,https://media.api-sports.io/football/players/18778.png,Newcastle,Midfielder,26,34,1766,9,4,65600000.0
18779,2024,H. Choudhury,Hamza,Dewan Choudhury,England,https://media.api-sports.io/football/players/18779.png,Leicester,Midfielder,26,4,130,0,0,17100000.0
18784,2024,J. Maddison,James Daniel,Maddison,England,https://media.api-sports.io/football/players/18784.png,Tottenham,Midfielder,27,31,1817,9,7,47500000.0
18786,2024,W. Ndidi,Onyinye Wilfred,Ndidi,Nigeria,https://media.api-sports.io/football/players/18786.png,Leicester,Midfielder,27,28,2336,0,5,19800000.0
18788,2024,J. Vardy,Jamie Richard,Vardy,England,https://media.api-sports.io/football/players/18788.png,Leicester,Attacker,37,35,2840,9,4,15900000.0
18805,2024,A. Doucouré,Abdoulaye,Doucouré,Mali,https://media.api-sports.io/football/players/18805.png,Everton,Midfielder,31,33,2577,3,2,10600000.0
18806,2024,W. Hughes,William James,Hughes,England,https://media.api-sports.io/football/players/18806.png,Crystal Palace,Midfielder,29,33,2118,0,3,20600000.0
18812,2024,Adrián,Adrián,San Miguel del Castillo,Spain,https://media.api-sports.io/football/players/18812.png,Liverpool,Goalkeeper,37,0,0,0,0,900000.0
18813,2024,A. Cresswell,Aaron William,Cresswell,England,https://media.api-sports.io/football/players/18813.png,West Ham,Defender,34,18,822,0,0,5300000.0
18814,2024,I. Diop,Issa Laye Lucas Jean,Diop,France,https://media.api-sports.io/football/players/18814.png,Fulham,Defender,27,30,1357,0,0,14100000.0
18815,2024,R. Fredericks,Ryan,Marlowe Fredericks,England,https://media.api-sports.io/football/players/18815.png,Bournemouth,Defender,31,0,0,0,0,5400000.0
18817,2024,A. Ogbonna,Angelo,Obinze Ogbonna,Italy,https://media.api-sports.io/football/players/18817.png,West Ham,Defender,36,0,0,0,0,1300000.0
18819,2024,M. Antonio,Michail Gregory,Antonio,Jamaica,https://media.api-sports.io/football/players/18819.png,West Ham,Attacker,34,14,844,1,1,7100000.0
18823,2024,B. Johnson,Benjamin Anthony,Johnson,England,https://media.api-sports.io/football/players/18823.png,Ipswich,Defender,24,32,1366,1,2,15000000.0
18836,2024,W. Hennessey,Wayne Robert,Hennessey,Wales,https://media.api-sports.io/football/players/18836.png,Nottingham Forest,Goalkeeper,37,0,0,0,0,800000.0
18843,2024,J. Schlupp,Jeffrey,Schlupp,Ghana,https://media.api-sports.io/football/players/18843.png,Crystal Palace,Midfielder,31,12,92,0,0,6700000.0
18844,2024,J. Tomkins,James Oliver Charles,Tomkins,England,https://media.api-sports.io/football/players/18844.png,Crystal Palace,Defender,35,0,0,0,0,2100000.0
18846,2024,A. Wan-Bissaka,Aaron,Wan-Bissaka,England,https://media.api-sports.io/football/players/18846.png,West Ham,Defender,26,36,3155,2,5,29700000.0
18847,2024,J. Ward,Joel Edward Philip,Ward,England,https://media.api-sports.io/football/players/18847.png,Crystal Palace,Defender,34,2,71,0,0,2000000.0
18853,2024,J. Riedewald,Jaïro Jocquim,Riedewald,Netherlands,https://media.api-sports.io/football/players/18853.png,Crystal Palace,Midfielder,27,0,0,0,0,3700000.0
18858,2024,A. Begović,Asmir,Begović,Bosnia and Herzegovina,https://media.api-sports.io/football/players/18858.png,Everton,Goalkeeper,37,0,0,0,0,900000.0
18860,2024,M. Travers,Mark,Travers,Republic of Ireland,https://media.api-sports.io/football/players/18860.png,Bournemouth,Goalkeeper,25,5,450,0,0,3500000.0
18861,2024,N. Aké,Nathan Benjamin,Aké,Netherlands,https://media.api-sports.io/football/players/18861.png,Manchester City,Defender,29,19,688,0,0,3900000.0
18862,2024,N. Clyne,Nathaniel Edwin,Clyne,England,https://media.api-sports.io/football/players/18862.png,Crystal Palace,Defender,33,13,479,0,0,3300000.0
18866,2024,C. Mepham,Christopher James,Mepham,Wales,https://media.api-sports.io/football/players/18866.png,Bournemouth,Defender,26,0,0,0,0,3500000.0
18869,2024,A. Smith,Adam James,Smith,England,https://media.api-sports.io/football/players/18869.png,Bournemouth,Defender,33,25,1597,0,0,6100000.0
18870,2024,D. Brooks,David Robert,Brooks,Wales,https://media.api-sports.io/football/players/18870.png,Bournemouth,Midfielder,27,29,949,2,0,17100000.0
18872,2024,L. Cook,Lewis John,Cook,England,https://media.api-sports.io/football/players/18872.png,Bournemouth,Midfielder,27,36,2978,1,3,19400000.0
18873,2024,R. Fraser,Ryan,Fraser,Scotland,https://media.api-sports.io/football/players/18873.png,Southampton,Midfielder,30,8,307,0,0,8200000.0
18883,2024,D. Solanke,Dominic Ayodele,Solanke-Mitchell,England,https://media.api-sports.io/football/players/18883.png,Tottenham,Attacker,26,27,2205,9,3,42900000.0
18886,2024,M. Dúbravka,Martin,Dúbravka,Slovakia,https://media.api-sports.io/football/players/18886.png,Newcastle,Goalkeeper,35,10,900,0,0,2900000.0
18892,2024,P. Dummett,Paul,Dummett,Wales,https://media.api-sports.io/football/players/18892.png,Newcastle,Defender,32,0,0,0,0,3700000.0
18894,2024,J. Lascelles,Jamaal,Lascelles,England,https://media.api-sports.io/football/players/18894.png,Newcastle,Defender,30,0,0,0,0,4800000.0
18899,2024,I. Hayden,Isaac Scott,Hayden,England,https://media.api-sports.io/football/players/18899.png,Newcastle,Midfielder,29,0,0,0,0,2100000.0
18901,2024,S. Longstaff,Sean David,Longstaff,England,https://media.api-sports.io/football/players/18901.png,Newcastle,Midfielder,26,25,785,0,0,9400000.0
18903,2024,M. Ritchie,Matthew Thomas,Ritchie,Scotland,https://media.api-sports.io/football/players/18903.png,Newcastle,Midfielder,34,0,0,0,0,1400000.0
18904,2024,J. Shelvey,Jonjo,Shelvey,England,https://media.api-sports.io/football/players/18904.png,Nottingham Forest,Midfielder,32,0,0,0,0,3000000.0
18911,2024,N. Pope,Nicholas David,Pope,England,https://media.api-sports.io/football/players/18911.png,Newcastle,Goalkeeper,32,31,2520,0,0,3800000.0
18917,2024,B. Mee,Benjamin Thomas,Mee,England,https://media.api-sports.io/football/players/18917.png,Brentford,Defender,34,7,179,0,0,3500000.0
18918,2024,C. Taylor,Charles James,Taylor,England,https://media.api-sports.io/football/players/18918.png,Southampton,Defender,30,8,351,0,0,7800000.0
18929,2024,D. McNeil,Dwight James Matthew,McNeil,England,https://media.api-sports.io/football/players/18929.png,Everton,Attacker,24,21,1376,4,6,33000000.0
18931,2024,C. Wood,Christopher Grant,Wood,New Zealand,https://media.api-sports.io/football/players/18931.png,Nottingham Forest,Attacker,32,36,2978,20,3,39600000.0
18932,2024,F. Forster,Fraser Gerard,Forster,England,https://media.api-sports.io/football/players/18932.png,Tottenham,Goalkeeper,36,7,630,0,0,2100000.0
18935,2024,A. McCarthy,Alex Simon,McCarthy,England,https://media.api-sports.io/football/players/18935.png,Southampton,Goalkeeper,34,5,450,0,0,1500000.0
18940,2024,J. Stephens,Jack,Stephens,England,https://media.api-sports.io/football/players/18940.png,Southampton,Defender,30,19,1393,1,0,6400000.0
18941,2024,M. Targett,Matthew Robert,Targett,England,https://media.api-sports.io/football/players/18941.png,Newcastle,Defender,28,18,20,0,0,7500000.0
18943,2024,J. Vestergaard,Jannik,Vestergaard,Denmark,https://media.api-sports.io/football/players/18943.png,Leicester,Defender,31,20,1395,0,0,5600000.0
18945,2024,S. Armstrong,Stuart,Armstrong,Scotland,https://media.api-sports.io/football/players/18945.png,Southampton,Midfielder,32,0,0,0,0,3300000.0
18947,2024,M. Lemina,Mario René Junior,Lemina,Gabon,https://media.api-sports.io/football/players/18947.png,Wolves,Midfielder,30,17,1363,1,3,13400000.0
18955,2024,D. Ings,Daniel William John,Ings,England,https://media.api-sports.io/football/players/18955.png,West Ham,Attacker,32,15,271,1,2,8000000.0
18959,2024,Robert Sánchez,Robert,Lynch Sánchez,Spain,https://media.api-sports.io/football/players/18959.png,Chelsea,Goalkeeper,26,32,2880,0,0,15100000.0
18960,2024,J. Steele,Jason Sean,Steele,England,https://media.api-sports.io/football/players/18960.png,Brighton,Goalkeeper,33,26,180,0,0,3500000.0
18961,2024,D. Burn,Daniel Johnson,Burn,England,https://media.api-sports.io/football/players/18961.png,Newcastle,Defender,32,37,3330,1,1,14700000.0
18963,2024,L. Dunk,Lewis Carl,Dunk,England,https://media.api-sports.io/football/players/18963.png,Brighton,Defender,32,25,2083,0,0,6400000.0
18968,2024,Y. Bissouma,Yves,Bissouma,Mali,https://media.api-sports.io/football/players/18968.png,Tottenham,Midfielder,27,28,1407,2,0,11400000.0
18973,2024,S. March,Solomon Benjamin,March,England,https://media.api-sports.io/football/players/18973.png,Brighton,Midfielder,30,13,168,0,0,8900000.0
19004,2024,B. De Cordova-Reid,Bobby Armani,De Cordova-Reid,Jamaica,https://media.api-sports.io/football/players/19004.png,Leicester,Attacker,31,23,740,1,2,9000000.0
19012,2024,M. Bettinelli,Marcus,Bettinelli,England,https://media.api-sports.io/football/players/19012.png,Chelsea,Goalkeeper,32,0,0,0,0,1200000.0
19016,2024,C. Chambers,Calum,Chambers,England,https://media.api-sports.io/football/players/19016.png,Aston Villa,Defender,29,0,0,0,0,5100000.0
19023,2024,T. Ream,Timothy Michael,Ream,USA,https://media.api-sports.io/football/players/19023.png,Fulham,Defender,36,0,0,0,0,800000.0
19025,2024,T. Cairney,Thomas,Cairney,Scotland,https://media.api-sports.io/football/players/19025.png,Fulham,Midfielder,33,35,632,2,0,6000000.0
19030,2024,M. O&apos;Riley,Matthew Sean,O'Riley,Denmark,https://media.api-sports.io/football/players/19030.png,Brighton,Midfielder,23,21,938,2,2,10100000.0
19032,2024,R. Sessegnon,Kouassi Ryan,Sessegnon,England,https://media.api-sports.io/football/players/19032.png,Fulham,Midfielder,24,16,578,4,2,31600000.0
19035,2024,H. Elliott,Harvey Daniel James,Elliott,England,https://media.api-sports.io/football/players/19035.png,Liverpool,Midfielder,21,18,356,1,2,6600000.0
19070,2024,M. Aarons,Maximillian James,Aarons,England,https://media.api-sports.io/football/players/19070.png,Bournemouth,Defender,24,14,85,0,0,13300000.0
19071,2024,E. Buendía,Emiliano,Buendía Stati,Argentina,https://media.api-sports.io/football/players/19071.png,Aston Villa,Midfielder,27,12,87,0,0,7700000.0
19073,2024,B. Godfrey,Benjamin Matthew,Godfrey,England,https://media.api-sports.io/football/players/19073.png,Ipswich,Defender,26,11,159,0,0,10700000.0
19088,2024,D. Henderson,Dean Bradley,Henderson,England,https://media.api-sports.io/football/players/19088.png,Crystal Palace,Goalkeeper,27,38,3420,0,0,11600000.0
19119,2024,L. Davis,Leif,Davis,England,https://media.api-sports.io/football/players/19119.png,Ipswich,Defender,24,33,2746,1,2,16200000.0
19128,2024,J. Harrison,Jack David,Harrison,England,https://media.api-sports.io/football/players/19128.png,Everton,Attacker,27,34,2084,1,0,28600000.0
19130,2024,K. Phillips,Kalvin Mark,Phillips,England,https://media.api-sports.io/football/players/19130.png,Ipswich,Midfielder,28,19,1239,0,0,18800000.0
19136,2024,J. Clarke,Jack Raymond,Clarke,England,https://media.api-sports.io/football/players/19136.png,Ipswich,Attacker,23,35,1186,0,4,19500000.0
19143,2024,S. Johnstone,Samuel Luke,Johnstone,England,https://media.api-sports.io/football/players/19143.png,Wolves,Goalkeeper,31,7,630,0,0,4700000.0
19145,2024,T. Adarabioyo,Abdul-Nasir Oluwatosin,Oluwadoyinsolami Adarabioyo,England,https://media.api-sports.io/football/players/19145.png,Chelsea,Defender,26,22,1403,1,1,10900000.0
19147,2024,C. Dawson,Craig,Dawson,England,https://media.api-sports.io/football/players/19147.png,Wolves,Defender,34,15,967,0,0,3900000.0
19150,2024,M. Holgate,Mason Anthony,Holgate,England,https://media.api-sports.io/football/players/19150.png,Everton,Defender,27,1,5,0,0,2600000.0
19152,2024,C. Townsend,Conor Stephen,Townsend,England,https://media.api-sports.io/football/players/19152.png,Ipswich,Defender,31,32,342,0,1,9200000.0
19163,2024,J. Murphy,Jacob Kai,Murphy,England,https://media.api-sports.io/football/players/19163.png,Newcastle,Midfielder,29,35,2379,8,11,49900000.0
19170,2024,M. Rogers,Morgan Elliot,Rogers,England,https://media.api-sports.io/football/players/19170.png,Aston Villa,Attacker,22,37,3129,8,10,58200000.0
19177,2024,K. Hause,Kortney Paul Duncan,Hause,England,https://media.api-sports.io/football/players/19177.png,Aston Villa,Defender,29,0,0,0,0,5000000.0
19179,2024,T. Mings,Tyrone Deon,Mings,England,https://media.api-sports.io/football/players/19179.png,Aston Villa,Defender,31,14,1121,0,0,5200000.0
19182,2024,A. Tuanzebe,Axel,Tuanzebe,England,https://media.api-sports.io/football/players/19182.png,Ipswich,Defender,26,22,1717,0,1,13500000.0
19187,2024,J. Grealish,Jack Peter,Grealish,England,https://media.api-sports.io/football/players/19187.png,Manchester City,Midfielder,28,32,735,1,1,6100000.0
19191,2024,J.  McGinn,John,McGinn,Scotland,https://media.api-sports.io/football/players/19191.png,Aston Villa,Midfielder,29,34,2247,1,4,15000000.0
19192,2024,J. Ramsey,Jacob Matthew,Ramsey,England,https://media.api-sports.io/football/players/19192.png,Newcastle,Midfielder,23,29,1628,1,3,13300000.0
19220,2024,M. Mount,Mason Tony,Mount,England,https://media.api-sports.io/football/players/19220.png,Manchester United,Midfielder,25,20,625,1,0,18400000.0
19221,2024,H. Wilson,Harry,Wilson,Wales,https://media.api-sports.io/football/players/19221.png,Fulham,Attacker,27,28,1163,6,1,54800000.0
19229,2024,D. Randolph,Darren Edward Andrew,Randolph,Republic of Ireland,https://media.api-sports.io/football/players/19229.png,Bournemouth,Goalkeeper,37,0,0,0,0,700000.0
19235,2024,D. Spence,Diop Tehuti,Djed-Hotep Spence,England,https://media.api-sports.io/football/players/19235.png,Tottenham,Defender,23,25,1788,1,2,30600000.0
19245,2024,M. Tavernier,Marcus Joseph,Tavernier,England,https://media.api-sports.io/football/players/19245.png,Bournemouth,Midfielder,25,29,1938,3,5,30200000.0
19248,2024,N. Wood-Gordon,Nathan Dean Joshua,Wood-Gordon,England,https://media.api-sports.io/football/players/19248.png,Southampton,Defender,22,11,774,0,0,9900000.0
19263,2024,L. Kelly,Lloyd Casius,Kelly,England,https://media.api-sports.io/football/players/19263.png,Newcastle,Defender,25,10,300,0,1,11000000.0
19265,2024,A. Webster,Adam Harry,Webster,England,https://media.api-sports.io/football/players/19265.png,Brighton,Defender,29,21,888,0,0,6500000.0
19281,2024,A. Semenyo,Antoine Serlom,Semenyo,Ghana,https://media.api-sports.io/football/players/19281.png,Bournemouth,Attacker,24,37,3209,11,5,48400000.0
19298,2024,M. Cash,Matthew Stuart,Cash,Poland,https://media.api-sports.io/football/players/19298.png,Aston Villa,Defender,26,29,2077,1,1,10400000.0
19305,2024,R. Yates,Ryan James,Yates,England,https://media.api-sports.io/football/players/19305.png,Nottingham Forest,Midfielder,26,35,1905,2,1,12100000.0
19312,2024,S. Benda,Steven-Andreas,Benda,Germany,https://media.api-sports.io/football/players/19312.png,Fulham,Goalkeeper,25,0,0,0,0,2700000.0
19321,2024,J. Rodon,Joseph Peter,Rodon,Wales,https://media.api-sports.io/football/players/19321.png,Tottenham,Defender,26,0,0,0,0,7200000.0
19340,2024,E. Balcombe,Ellery Ronald,Balcombe,England,https://media.api-sports.io/football/players/19340.png,Brentford,Goalkeeper,24,0,0,0,0,2700000.0
19341,2024,D. Bentley,Daniel Ian,Bentley,England,https://media.api-sports.io/football/players/19341.png,Wolves,Goalkeeper,31,18,180,0,0,2600000.0
19346,2024,R. Henry,Rico Antonio,Henry,England,https://media.api-sports.io/football/players/19346.png,Brentford,Defender,27,5,93,0,0,5800000.0
19354,2024,E. Konsa,Ezri,Konsa Ngoyo,England,https://media.api-sports.io/football/players/19354.png,Aston Villa,Defender,26,35,2937,2,0,24500000.0
19356,2024,E. Marcondes,Emiliano,Marcondes Camargo Hansen,Denmark,https://media.api-sports.io/football/players/19356.png,Bournemouth,Midfielder,29,0,0,0,0,4100000.0
19362,2024,J. Dasilva,Pelenda Joshua Tunga,Dasilva,England,https://media.api-sports.io/football/players/19362.png,Brentford,Midfielder,25,0,0,0,0,4900000.0
19364,2024,N. Maupay,Neal,Maupay,France,https://media.api-sports.io/football/players/19364.png,Everton,Attacker,27,0,0,0,0,11500000.0
19365,2024,C. Ogbene,Chiedozie,Ogbene,Republic of Ireland,https://media.api-sports.io/football/players/19365.png,Ipswich,Attacker,27,7,240,0,0,25600000.0
19366,2024,O. Watkins,Oliver George Arthur,Watkins,England,https://media.api-sports.io/football/players/19366.png,Aston Villa,Attacker,28,38,2610,16,8,72800000.0
19428,2024,J. Bowen,Jarrod,Bowen,England,https://media.api-sports.io/football/players/19428.png,West Ham,Attacker,27,34,2979,13,8,87600000.0
19465,2024,David Raya,David,Raya Martin,Spain,https://media.api-sports.io/football/players/19465.png,Arsenal,Goalkeeper,28,38,3420,0,0,11300000.0
19480,2024,H. Reed,Harrison James,Reed,England,https://media.api-sports.io/football/players/19480.png,Fulham,Midfielder,29,12,99,0,0,10900000.0
19482,2024,J. Rothwell,Joseph Matthew,Rothwell,England,https://media.api-sports.io/football/players/19482.png,Bournemouth,Midfielder,29,0,0,0,0,7500000.0
19484,2024,A. Armstrong,Adam James,Armstrong,England,https://media.api-sports.io/football/players/19484.png,Southampton,Attacker,27,20,1254,2,2,21600000.0
19485,2024,B. Brereton,Benjamin Anthony,Brereton Díaz,Chile,https://media.api-sports.io/football/players/19485.png,Southampton,Attacker,25,10,446,0,0,11900000.0
19495,2024,N. Collins,Nathan Michael,Collins,Republic of Ireland,https://media.api-sports.io/football/players/19495.png,Brentford,Defender,23,38,3420,2,3,14800000.0
19524,2024,C. Adams,Ché Zach Everton Fred,Adams,Scotland,https://media.api-sports.io/football/players/19524.png,Southampton,Attacker,28,0,0,0,0,5900000.0
19541,2024,C. Walton,Christian Timothy,Walton,England,https://media.api-sports.io/football/players/19541.png,Ipswich,Goalkeeper,28,7,630,0,0,3100000.0
19545,2024,R. James,Reece Lewis,James,England,https://media.api-sports.io/football/players/19545.png,Chelsea,Defender,24,19,1063,1,1,7100000.0
19549,2024,A. Robinson,Antonee,Robinson,USA,https://media.api-sports.io/football/players/19549.png,Fulham,Defender,26,36,3167,0,10,44100000.0
19558,2024,Sam Morsy,Samy Sayed,Morsy,Egypt,https://media.api-sports.io/football/players/19558.png,Ipswich,Midfielder,32,33,2755,1,1,23200000.0
19565,2024,J. Weir,Jensen Guy,Weir,England,https://media.api-sports.io/football/players/19565.png,Brighton,Midfielder,22,0,0,0,0,14300000.0
19573,2024,J. Lumley,Joseph Patrick,Lumley,England,https://media.api-sports.io/football/players/19573.png,Southampton,Goalkeeper,29,3,270,0,0,4200000.0
19586,2024,E. Eze,Eberechi Oluchi,Eze,England,https://media.api-sports.io/football/players/19586.png,Crystal Palace,Midfielder,26,34,2603,8,8,16900000.0
19587,2024,R. Manning,Ryan Phelim,Manning,Republic of Ireland,https://media.api-sports.io/football/players/19587.png,Southampton,Defender,28,24,1470,0,1,11000000.0
